Category,Rating,Reviews,Installs,Type,Price,Content Rating
COMMUNICATION,4.3,1133501,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.1,12578,MEDIUM,Free,0,Everyone
COMMUNICATION,4.2,10965,MEDIUM,Free,0,Everyone
COMMUNICATION,4,18247,MEDIUM,Paid,3.99,Everyone
COMMUNICATION,4.2,190613,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,125232,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,83239,HIGH,Free,0,Everyone
COMMUNICATION,4.3,11334973,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.3,72065,HIGH,Free,0,Everyone
COMMUNICATION,4.4,27540,HIGH,Free,0,Everyone
COMMUNICATION,4.2,104990,HIGH,Free,0,Everyone
COMMUNICATION,4.4,177703,VERY HIGH,Free,0,Mature 17
COMMUNICATION,4.1,17529,HIGH,Free,0,Everyone
COMMUNICATION,4.2,177263,VERY HIGH,Free,0,Mature 17
COMMUNICATION,4.8,237468,HIGH,Free,0,Everyone
COMMUNICATION,4.4,32254,HIGH,Free,0,Everyone
COMMUNICATION,4.4,483565,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.4,552441,VERY HIGH,Free,0,Everyone
COMMUNICATION,4,60308,HIGH,Free,0,Everyone
COMMUNICATION,4.5,457283,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.4,93825,HIGH,Free,0,Everyone
COMMUNICATION,4.1,32283,HIGH,Free,0,Everyone
COMMUNICATION,4.2,15287,HIGH,Free,0,Everyone
COMMUNICATION,4.5,205739,HIGH,Free,0,Everyone
COMMUNICATION,4.3,14873,HIGH,Free,0,Everyone
COMMUNICATION,4.5,7820209,VERY HIGH,Free,0,Everyone
COMMUNICATION,4,9498,HIGH,Free,0,Everyone
COMMUNICATION,4.3,4604483,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.3,4188142,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,88427,HIGH,Free,0,Everyone
COMMUNICATION,4.5,305218,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.6,183374,HIGH,Free,0,Everyone
COMMUNICATION,4.1,20901,HIGH,Free,0,Everyone
COMMUNICATION,4,122595,HIGH,Free,0,Everyone
COMMUNICATION,4.2,124346,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.6,837842,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.1,255,LOW,Free,0,Everyone
COMMUNICATION,4.3,41420,HIGH,Free,0,Everyone
COMMUNICATION,4.2,44706,HIGH,Free,0,Everyone
COMMUNICATION,4.3,23707,MEDIUM,Free,0,Everyone
COMMUNICATION,4,3419513,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.3,4785988,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,594728,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.3,11335255,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.1,10484169,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,5387446,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.1,29208,HIGH,Free,0,Everyone
COMMUNICATION,4.6,191032,HIGH,Free,0,Everyone
COMMUNICATION,4.3,350154,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,244863,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.2,10790289,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.3,2546527,VERY HIGH,Free,0,Everyone
DATING,4.2,1545,LOW,Paid,3.99,Mature 17
DATING,2.6,57,LOW,Paid,6.99,Everyone
DATING,,0,VERY LOW,Paid,1.49,Teen
DATING,,0,VERY LOW,Paid,2.99,Everyone
DATING,,4,VERY LOW,Paid,3.99,Teen
DATING,3.5,2,VERY LOW,Paid,7.99,Mature 17
DATING,4,516801,VERY HIGH,Free,0,Mature 17
DATING,4.1,285726,VERY HIGH,Free,0,Mature 17
DATING,3.7,76646,VERY HIGH,Free,0,Mature 17
DATING,4.1,2556,MEDIUM,Free,0,Mature 17
DATING,4.2,7779,MEDIUM,Free,0,Mature 17
DATING,4.5,61637,HIGH,Free,0,Mature 17
DATING,4.4,12632,HIGH,Free,0,Mature 17
DATING,4.2,313724,VERY HIGH,Free,0,Mature 17
DATING,4,48845,HIGH,Free,0,Mature 17
DATING,4.1,305708,VERY HIGH,Free,0,Mature 17
DATING,3.1,31320,HIGH,Free,0,Mature 17
DATING,4.4,172460,HIGH,Free,0,Mature 17
DATING,4.2,4195,MEDIUM,Free,0,Mature 17
DATING,4.1,11633,MEDIUM,Free,0,Mature 17
DATING,3.9,10212,HIGH,Free,0,Mature 17
DATING,4.3,37053,HIGH,Free,0,Mature 17
DATING,4.4,667,LOW,Free,0,Mature 17
DATING,3.5,13202,HIGH,Free,0,Mature 17
DATING,4,28671,HIGH,Free,0,Mature 17
DATING,3.3,1157,MEDIUM,Free,0,Mature 17
DATING,4.5,212626,VERY HIGH,Free,0,Mature 17
DATING,4.4,222888,HIGH,Free,0,Mature 17
DATING,4.1,2067,MEDIUM,Free,0,Mature 17
DATING,3.9,1643,MEDIUM,Free,0,Mature 17
DATING,3.9,105,LOW,Free,0,Mature 17
DATING,3.6,3414,MEDIUM,Free,0,Mature 17
DATING,4,42194,HIGH,Free,0,Mature 17
DATING,3.6,11806,HIGH,Free,0,Mature 17
DATING,3.4,1999,MEDIUM,Free,0,Mature 17
DATING,4.2,22544,HIGH,Free,0,Mature 17
DATING,4.1,97684,HIGH,Free,0,Mature 17
DATING,3.4,2519,MEDIUM,Free,0,Mature 17
DATING,3,1146,MEDIUM,Free,0,Mature 17
DATING,4.6,13046,MEDIUM,Free,0,Mature 17
DATING,4.1,17268,MEDIUM,Free,0,Mature 17
DATING,3.9,8722,MEDIUM,Free,0,Mature 17
DATING,1.9,953,MEDIUM,Free,0,Mature 17
DATING,3.5,2593,MEDIUM,Free,0,Mature 17
DATING,2.5,5377,MEDIUM,Free,0,Mature 17
DATING,3.9,852,MEDIUM,Free,0,Mature 17
DATING,3.4,212,MEDIUM,Free,0,Mature 17
DATING,3.5,1972,HIGH,Free,0,Mature 17
DATING,4.4,35206,HIGH,Free,0,Everyone
DATING,3.8,5164,MEDIUM,Free,0,Mature 17
DATING,4.2,1939,MEDIUM,Free,0,Mature 17
DATING,2.5,277,MEDIUM,Free,0,Mature 17
DATING,2.8,80,LOW,Free,0,Teen
DATING,4.1,825,MEDIUM,Free,0,Mature 17
DATING,4.2,40035,HIGH,Free,0,Mature 17
DATING,3.5,1093,MEDIUM,Free,0,Mature 17
DATING,4.3,135418,VERY HIGH,Free,0,Mature 17
DATING,3.3,1601,MEDIUM,Free,0,Mature 17
DATING,4.1,2212,MEDIUM,Free,0,Mature 17
DATING,4.2,57081,HIGH,Free,0,Mature 17
DATING,3.5,241,MEDIUM,Free,0,Mature 17
DATING,4.2,63986,HIGH,Free,0,Mature 17
DATING,4.4,7888,MEDIUM,Free,0,Mature 17
DATING,4.1,535,MEDIUM,Free,0,Mature 17
DATING,4.2,5084,MEDIUM,Free,0,Mature 17
DATING,4.3,2430,MEDIUM,Free,0,Mature 17
DATING,4.1,285726,VERY HIGH,Free,0,Mature 17
DATING,4,48845,HIGH,Free,0,Mature 17
DATING,4.1,2556,MEDIUM,Free,0,Mature 17
DATING,4.2,7779,MEDIUM,Free,0,Mature 17
DATING,3,837,MEDIUM,Free,0,Mature 17
DATING,4.4,12632,HIGH,Free,0,Mature 17
DATING,4.5,61637,HIGH,Free,0,Mature 17
DATING,2.5,5377,MEDIUM,Free,0,Mature 17
DATING,4.1,11633,MEDIUM,Free,0,Mature 17
DATING,4.2,313724,VERY HIGH,Free,0,Mature 17
DATING,4,738,LOW,Free,0,Mature 17
DATING,4.1,305708,VERY HIGH,Free,0,Mature 17
DATING,1.9,953,MEDIUM,Free,0,Mature 17
DATING,3.3,4631,MEDIUM,Free,0,Mature 17
DATING,4.4,222888,HIGH,Free,0,Mature 17
DATING,4.1,17268,MEDIUM,Free,0,Mature 17
DATING,3.8,5164,MEDIUM,Free,0,Mature 17
DATING,4.1,4953,HIGH,Free,0,Teen
DATING,4.2,4195,MEDIUM,Free,0,Mature 17
DATING,4,28671,HIGH,Free,0,Mature 17
DATING,4.5,212626,VERY HIGH,Free,0,Mature 17
DATING,3.7,1439,MEDIUM,Free,0,Mature 17
DATING,3.9,1645,MEDIUM,Free,0,Mature 17
DATING,3.5,13204,HIGH,Free,0,Mature 17
DATING,3.9,853,MEDIUM,Free,0,Mature 17
DATING,4,337,LOW,Free,0,Mature 17
DATING,4.6,13049,MEDIUM,Free,0,Mature 17
DATING,4,51698,HIGH,Free,0,Mature 17
DATING,4.1,923,MEDIUM,Free,0,Mature 17
DATING,4.2,1546,LOW,Paid,3.99,Mature 17
DATING,3.3,149,LOW,Free,0,Mature 17
DATING,4.4,198,LOW,Free,0,Mature 17
DATING,4.3,135420,VERY HIGH,Free,0,Mature 17
DATING,4.2,22545,HIGH,Free,0,Mature 17
DATING,3.9,8723,MEDIUM,Free,0,Mature 17
DATING,4.3,23170,MEDIUM,Free,0,Mature 17
DATING,3.4,13890,MEDIUM,Free,0,Mature 17
DATING,4.2,57083,HIGH,Free,0,Mature 17
DATING,4.1,537,MEDIUM,Free,0,Mature 17
DATING,4,13440,MEDIUM,Free,0,Mature 17
DATING,3.6,143,LOW,Free,0,Mature 17
DATING,4.2,1059,MEDIUM,Free,0,Mature 17
DATING,3.5,894,MEDIUM,Free,0,Mature 17
DATING,4,6191,MEDIUM,Free,0,Mature 17
DATING,4.1,2212,MEDIUM,Free,0,Mature 17
DATING,4.1,15081,HIGH,Free,0,Mature 17
DATING,2.8,80,LOW,Free,0,Teen
DATING,4.4,218,LOW,Free,0,Mature 17
DATING,4.4,35205,HIGH,Free,0,Everyone
DATING,4.2,243950,VERY HIGH,Free,0,Mature 17
DATING,4.1,236,LOW,Free,0,Mature 17
DATING,4.2,5152,MEDIUM,Free,0,Mature 17
DATING,3.9,1576,LOW,Free,0,Mature 17
DATING,4.1,6701,HIGH,Free,0,Mature 17
DATING,4.2,40039,HIGH,Free,0,Mature 17
DATING,3.9,742,MEDIUM,Free,0,Mature 17
DATING,4,187,LOW,Free,0,Mature 17
DATING,4.2,2506,MEDIUM,Free,0,Mature 17
DATING,4.5,182986,HIGH,Free,0,Mature 17
DATING,3.9,8661,HIGH,Free,0,Mature 17
DATING,3.6,8,LOW,Free,0,Mature 17
DATING,4.4,59,LOW,Free,0,Everyone
DATING,3.5,35,LOW,Free,0,Mature 17
DATING,4.4,28,VERY LOW,Free,0,Everyone
DATING,4.8,125,LOW,Free,0,Mature 17
DATING,4.6,185,LOW,Free,0,Mature 17
DATING,4.7,6,VERY LOW,Free,0,Mature 17
DATING,4.8,110,LOW,Free,0,Mature 17
DATING,,3,LOW,Free,0,Mature 17
DATING,2.7,3,VERY LOW,Free,0,Mature 17
DATING,5,5,LOW,Free,0,Mature 17
DATING,,3,LOW,Free,0,Mature 17
DATING,4.8,84,LOW,Free,0,Mature 17
DATING,5,2,VERY LOW,Free,0,Mature 17
DATING,4.8,20,VERY LOW,Free,0,Mature 17
DATING,,2,VERY LOW,Free,0,Mature 17
DATING,4.9,776,LOW,Free,0,Mature 17
DATING,3,2,VERY LOW,Free,0,Mature 17
DATING,,1,VERY LOW,Free,0,Teen
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,4.7,14,LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,1,VERY LOW,Free,0,Mature 17
DATING,1,1,VERY LOW,Free,0,Mature 17
DATING,,3,VERY LOW,Free,0,Everyone
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Everyone
DATING,,24,LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,23,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,5,5,VERY LOW,Free,0,Teen
DATING,4.7,18,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Everyone
DATING,5,6,VERY LOW,Free,0,Mature 17
DATING,,1,VERY LOW,Free,0,Teen
DATING,,2,VERY LOW,Free,0,Everyone
DATING,,0,VERY LOW,Free,0,Everyone
DATING,5,5,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Everyone
DATING,,0,VERY LOW,Free,0,Teen
DATING,3,1,VERY LOW,Free,0,Mature 17
DATING,4.1,11,LOW,Free,0,Mature 17
DATING,,4,VERY LOW,Free,0,Mature 17
DATING,,14,VERY LOW,Free,0,Teen
DATING,,0,VERY LOW,Free,0,Everyone
DATING,,1,VERY LOW,Free,0,Mature 17
DATING,,104,LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,14,VERY LOW,Free,0,Everyone
DATING,5,3,VERY LOW,Free,0,Mature 17
DATING,3.7,101,LOW,Free,0,Mature 17
DATING,4.5,120,VERY LOW,Free,0,Mature 17
DATING,4.2,24,LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Mature 17
DATING,,0,VERY LOW,Free,0,Everyone
DATING,,0,VERY LOW,Free,0,Everyone
DATING,4.3,6,VERY LOW,Free,0,Mature 17
DATING,4.1,4954,HIGH,Free,0,Teen
DATING,1.9,954,MEDIUM,Free,0,Mature 17
DATING,4.1,2560,MEDIUM,Free,0,Mature 17
DATING,4.4,59,LOW,Free,0,Everyone
DATING,,3,LOW,Free,0,Mature 17
DATING,3.9,10212,HIGH,Free,0,Mature 17
DATING,3.9,105,LOW,Free,0,Mature 17
DATING,,21,LOW,Free,0,Mature 17
DATING,4,42197,HIGH,Free,0,Mature 17
DATING,4.4,28,VERY LOW,Free,0,Everyone
DATING,4.7,6,VERY LOW,Free,0,Mature 17
DATING,3.8,5168,MEDIUM,Free,0,Mature 17
DATING,4.4,12633,HIGH,Free,0,Mature 17
DATING,4.4,41605,MEDIUM,Free,0,Mature 17
DATING,3.6,8,LOW,Free,0,Mature 17
DATING,4.4,218,LOW,Free,0,Mature 17
DATING,2.7,3,VERY LOW,Free,0,Mature 17
DATING,4.3,2433,MEDIUM,Free,0,Mature 17
DATING,4.6,185,LOW,Free,0,Mature 17
DATING,2.8,80,LOW,Free,0,Teen
DATING,3.5,35,LOW,Free,0,Mature 17
DATING,,3,LOW,Free,0,Mature 17
DATING,3.4,5,VERY LOW,Free,0,Mature 17
DATING,4.8,125,LOW,Free,0,Mature 17
DATING,4.7,791,LOW,Free,0,Mature 17
DATING,4.8,110,LOW,Free,0,Mature 17
DATING,4.8,5323,MEDIUM,Free,0,Mature 17
DATING,4.7,478,LOW,Free,0,Mature 17
DATING,4.1,825,MEDIUM,Free,0,Mature 17
DATING,3.5,69,LOW,Free,0,Mature 17
DATING,4.7,158,LOW,Free,0,Mature 17
DATING,3.8,24,LOW,Free,0,Mature 17
DATING,2.9,53,LOW,Free,0,Mature 17
DATING,4.5,182986,HIGH,Free,0,Mature 17
DATING,3.3,1157,MEDIUM,Free,0,Mature 17
DATING,4.1,97699,HIGH,Free,0,Mature 17
DATING,,8,LOW,Free,0,Mature 17
EDUCATION,4.7,6289924,VERY HIGH,Free,0,Everyone
EDUCATION,4.6,181893,VERY HIGH,Free,0,Everyone 10
EDUCATION,4.7,2544,MEDIUM,Free,0,Everyone
EDUCATION,4.6,85375,HIGH,Free,0,Everyone
EDUCATION,4.7,314299,VERY HIGH,Free,0,Everyone
EDUCATION,,776,MEDIUM,Free,0,Everyone
EDUCATION,4.5,9770,HIGH,Free,0,Everyone
EDUCATION,4.7,32346,HIGH,Free,0,Everyone
EDUCATION,4.8,4075,MEDIUM,Free,0,Everyone
EDUCATION,4.6,10611,MEDIUM,Free,0,Everyone
EDUCATION,4.6,9321,HIGH,Free,0,Everyone
EDUCATION,4.6,56065,HIGH,Free,0,Everyone
EDUCATION,4.2,14286,HIGH,Free,0,Everyone
EDUCATION,4.9,133136,HIGH,Free,0,Everyone
EDUCATION,3.8,2469,MEDIUM,Free,0,Everyone
EDUCATION,4.2,36212,HIGH,Free,0,Everyone
EDUCATION,4.4,390,MEDIUM,Free,0,Everyone
EDUCATION,4.4,1090,HIGH,Free,0,Everyone
EDUCATION,4.3,266948,VERY HIGH,Free,0,Everyone
EDUCATION,4.5,342918,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,748,HIGH,Free,0,Everyone
EDUCATION,4.6,172640,HIGH,Free,0,Everyone
EDUCATION,3.9,61,MEDIUM,Free,0,Mature 17
EDUCATION,4.4,1619,HIGH,Free,0,Everyone
EDUCATION,4.3,3168,HIGH,Free,0,Everyone
EDUCATION,4.4,29855,HIGH,Free,0,Mature 17
EDUCATION,4.2,6736,HIGH,Free,0,Mature 17
EDUCATION,4.4,7005,HIGH,Free,0,Everyone
EDUCATION,4,889,MEDIUM,Free,0,Everyone
EDUCATION,4.2,5741,HIGH,Free,0,Everyone
EDUCATION,3.8,27572,HIGH,Free,0,Everyone
EDUCATION,4.5,10852,HIGH,Free,0,Everyone
EDUCATION,4.7,9888,MEDIUM,Free,0,Everyone
EDUCATION,4.5,1929,MEDIUM,Free,0,Everyone
EDUCATION,4.3,1516,MEDIUM,Free,0,Everyone
EDUCATION,4.2,215301,VERY HIGH,Free,0,Everyone
EDUCATION,4.3,423,MEDIUM,Free,0,Everyone
EDUCATION,4.7,254519,HIGH,Free,0,Everyone
EDUCATION,4.7,1107903,VERY HIGH,Free,0,Everyone
EDUCATION,4.6,85375,HIGH,Free,0,Everyone
EDUCATION,4.6,181893,VERY HIGH,Free,0,Everyone 10
EDUCATION,4.6,211856,VERY HIGH,Free,0,Everyone
EDUCATION,4.5,99020,HIGH,Free,0,Everyone
EDUCATION,4.4,90481,HIGH,Free,0,Everyone
EDUCATION,4.6,32381,HIGH,Free,0,Everyone 10
EDUCATION,4.5,248912,HIGH,Free,0,Everyone
EDUCATION,4.5,248555,HIGH,Free,0,Everyone
EDUCATION,4.2,215301,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,272145,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,56897,HIGH,Free,0,Everyone
EDUCATION,4.2,8599,HIGH,Free,0,Everyone
EDUCATION,4.5,41185,HIGH,Free,0,Everyone
EDUCATION,4.1,29980,HIGH,Free,0,Everyone
EDUCATION,4,304,LOW,Free,0,Everyone
EDUCATION,4.1,358,MEDIUM,Free,0,Everyone
EDUCATION,4.3,11904,HIGH,Free,0,Everyone
EDUCATION,4.3,22251,HIGH,Free,0,Everyone
EDUCATION,4.3,22384,HIGH,Free,0,Everyone
EDUCATION,4.5,99020,HIGH,Free,0,Everyone
EDUCATION,4.6,73404,HIGH,Free,0,Everyone
EDUCATION,4.1,12733,HIGH,Free,0,Everyone
EDUCATION,4.6,25183,HIGH,Free,0,Everyone
EDUCATION,4.7,52743,HIGH,Free,0,Everyone
EDUCATION,4.7,61749,HIGH,Free,0,Everyone
EDUCATION,4.3,55704,HIGH,Free,0,Everyone
EDUCATION,4.7,19277,HIGH,Free,0,Everyone
EDUCATION,4.6,13612,MEDIUM,Free,0,Everyone
EDUCATION,4.6,37862,HIGH,Free,0,Everyone
EDUCATION,4.6,18372,MEDIUM,Free,0,Everyone
EDUCATION,4.3,656,LOW,Free,0,Everyone
EDUCATION,4.2,240,LOW,Free,0,Everyone
EDUCATION,4,275,MEDIUM,Free,0,Everyone
EDUCATION,4.5,13791,MEDIUM,Free,0,Everyone
EDUCATION,4.2,3692,MEDIUM,Free,0,Everyone
EDUCATION,4.1,2363,MEDIUM,Free,0,Everyone
EDUCATION,4.4,1769,MEDIUM,Free,0,Everyone
EDUCATION,4,430,LOW,Free,0,Everyone
EDUCATION,4.5,756,MEDIUM,Free,0,Everyone
EDUCATION,4.4,3963,MEDIUM,Free,0,Everyone
EDUCATION,4,316,MEDIUM,Free,0,Everyone
EDUCATION,4.2,642,MEDIUM,Free,0,Everyone
EDUCATION,4.3,1058,MEDIUM,Free,0,Everyone
EDUCATION,4.2,2277,MEDIUM,Free,0,Everyone
EDUCATION,4.6,85375,HIGH,Free,0,Everyone
EDUCATION,4.6,181893,VERY HIGH,Free,0,Everyone 10
EDUCATION,4.7,6290507,VERY HIGH,Free,0,Everyone
EDUCATION,4.6,211856,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,90481,HIGH,Free,0,Everyone
EDUCATION,4.5,99020,HIGH,Free,0,Everyone
EDUCATION,4.3,22384,HIGH,Free,0,Everyone
EDUCATION,4.6,32380,HIGH,Free,0,Everyone 10
EDUCATION,4.5,172505,HIGH,Free,0,Everyone
EDUCATION,4.2,69493,VERY HIGH,Free,0,Everyone
EDUCATION,4.2,8599,HIGH,Free,0,Everyone
EDUCATION,4.7,1107884,VERY HIGH,Free,0,Everyone
EDUCATION,4.5,41185,HIGH,Free,0,Everyone
EDUCATION,4.6,7973,HIGH,Free,0,Everyone
EDUCATION,4.3,266935,VERY HIGH,Free,0,Everyone
EDUCATION,4.2,5695,HIGH,Free,0,Everyone
EDUCATION,4.7,142632,HIGH,Free,0,Everyone
EDUCATION,4.7,6290507,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,55256,HIGH,Free,0,Everyone
EDUCATION,4.5,172508,HIGH,Free,0,Everyone
EDUCATION,4.4,54798,HIGH,Free,0,Everyone
EDUCATION,4,4815,MEDIUM,Free,0,Everyone
EDUCATION,4.6,75112,HIGH,Free,0,Everyone
EDUCATION,4.4,33646,HIGH,Free,0,Everyone
EDUCATION,4.7,1107903,VERY HIGH,Free,0,Everyone
EDUCATION,4.7,314300,VERY HIGH,Free,0,Everyone
EDUCATION,4.3,206527,VERY HIGH,Free,0,Everyone 10
EDUCATION,4.1,9348,HIGH,Free,0,Everyone
EDUCATION,4.2,3816,MEDIUM,Free,0,Everyone
EDUCATION,4.3,47847,HIGH,Free,0,Everyone
EDUCATION,4.3,16195,HIGH,Free,0,Everyone
EDUCATION,4.3,206,MEDIUM,Free,0,Everyone
EDUCATION,4,28392,HIGH,Free,0,Everyone
EDUCATION,4.2,3241,MEDIUM,Free,0,Everyone
EDUCATION,4,835,MEDIUM,Free,0,Everyone
EDUCATION,4,2525,MEDIUM,Free,0,Everyone
EDUCATION,3.8,828,MEDIUM,Free,0,Everyone
EDUCATION,4.6,211856,VERY HIGH,Free,0,Everyone
EDUCATION,4.1,200058,VERY HIGH,Free,0,Everyone
EDUCATION,3.9,1239,MEDIUM,Free,0,Everyone
EDUCATION,4.1,702,LOW,Free,0,Everyone
EDUCATION,4.5,108613,VERY HIGH,Free,0,Everyone
EDUCATION,4.2,69498,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,148550,VERY HIGH,Free,0,Everyone
EDUCATION,4.7,6290507,VERY HIGH,Free,0,Everyone
EDUCATION,4,3847,MEDIUM,Free,0,Everyone
EDUCATION,4.4,55256,HIGH,Free,0,Everyone
EDUCATION,4.4,84309,HIGH,Free,0,Everyone
EDUCATION,4,4815,MEDIUM,Free,0,Everyone
EDUCATION,4.5,172508,HIGH,Free,0,Everyone
EDUCATION,4.7,1107948,VERY HIGH,Free,0,Everyone
EDUCATION,4.3,266948,VERY HIGH,Free,0,Everyone
EDUCATION,4.5,14206,MEDIUM,Free,0,Everyone
EDUCATION,4.3,206532,VERY HIGH,Free,0,Everyone 10
EDUCATION,4.1,9348,HIGH,Free,0,Everyone
EDUCATION,4.3,14700,HIGH,Free,0,Everyone
EDUCATION,4.5,42828,HIGH,Free,0,Everyone
EDUCATION,4.2,40209,HIGH,Free,0,Everyone
EDUCATION,4.6,37862,HIGH,Free,0,Everyone
EDUCATION,3.5,1405,MEDIUM,Free,0,Everyone
EDUCATION,4.2,69498,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,148549,VERY HIGH,Free,0,Everyone
EDUCATION,4.4,84311,HIGH,Free,0,Everyone
EDUCATION,4.6,211856,VERY HIGH,Free,0,Everyone
EDUCATION,4.3,206532,VERY HIGH,Free,0,Everyone 10
EDUCATION,4.5,172508,HIGH,Free,0,Everyone
EDUCATION,4.8,256079,HIGH,Free,0,Teen
EDUCATION,4.4,2078,MEDIUM,Free,0,Everyone
EDUCATION,4.1,16103,HIGH,Free,0,Everyone
EDUCATION,4.9,11,LOW,Paid,3.99,Everyone
EDUCATION,4.7,21,LOW,Paid,5.99,Everyone
EDUCATION,4.7,31085,MEDIUM,Paid,3.99,Everyone
EDUCATION,4.7,3528,MEDIUM,Paid,3.99,Everyone
ENTERTAINMENT,4.4,5456208,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4,11656,HIGH,Free,0,Everyone
ENTERTAINMENT,4.2,28948,HIGH,Free,0,Teen
ENTERTAINMENT,4.3,296771,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.5,470089,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,3.5,10939,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.2,98509,HIGH,Free,0,Everyone
ENTERTAINMENT,3.1,5241,HIGH,Free,0,Everyone
ENTERTAINMENT,4.6,22508,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.2,10291,HIGH,Free,0,Teen
ENTERTAINMENT,4.3,7165362,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.3,4885646,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.1,141980,HIGH,Free,0,Teen
ENTERTAINMENT,3.8,6979,HIGH,Free,0,Everyone
ENTERTAINMENT,3.4,46618,HIGH,Free,0,Teen
ENTERTAINMENT,4.3,103078,HIGH,Free,0,Everyone
ENTERTAINMENT,4.4,17682,HIGH,Free,0,Everyone
ENTERTAINMENT,4.4,37000,HIGH,Free,0,Mature 17
ENTERTAINMENT,4,175528,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,3.7,1828284,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,3.9,34923,HIGH,Free,0,Teen
ENTERTAINMENT,4.5,684116,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.4,46916,HIGH,Free,0,Everyone
ENTERTAINMENT,4.3,407698,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.2,702975,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.2,32458,HIGH,Free,0,Everyone
ENTERTAINMENT,4.5,235496,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.7,11661,HIGH,Free,0,Everyone
ENTERTAINMENT,4.5,653008,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.5,23063,HIGH,Free,0,Everyone
ENTERTAINMENT,3.4,87384,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.2,411683,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.3,8918,HIGH,Free,0,Everyone
ENTERTAINMENT,4.2,501498,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.6,2133296,VERY HIGH,Free,0,Teen
ENTERTAINMENT,4.1,29690,HIGH,Free,0,Teen
ENTERTAINMENT,4.2,130549,HIGH,Free,0,Teen
ENTERTAINMENT,4.2,613059,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.3,1633682,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.4,42050,HIGH,Free,0,Teen
ENTERTAINMENT,3.9,2646,MEDIUM,Free,0,Teen
ENTERTAINMENT,4.1,21867,HIGH,Free,0,Teen
ENTERTAINMENT,4.3,32732,HIGH,Free,0,Everyone
ENTERTAINMENT,4.5,653008,VERY HIGH,Free,0,Everyone
ENTERTAINMENT,4.6,243747,VERY HIGH,Free,0,Teen
ENTERTAINMENT,3.6,2639,MEDIUM,Free,0,Everyone
ENTERTAINMENT,4.3,1511,MEDIUM,Free,0,Everyone
ENTERTAINMENT,4.3,44550,HIGH,Free,0,Everyone
