Category,Content Rating,Reviews,Installs,Type,Price,Rating
COMMUNICATION,Everyone,44706,1000000,Free,0,4.2
COMMUNICATION,Everyone,23707,500000,Free,0,4.3
COMMUNICATION,Everyone,3419513,1000000000,Free,0,4
COMMUNICATION,Everyone,4785988,500000000,Free,0,4.3
COMMUNICATION,Everyone,594728,50000000,Free,0,4.2
COMMUNICATION,Everyone,11335255,500000000,Free,0,4.3
COMMUNICATION,Everyone,10484169,1000000000,Free,0,4.1
COMMUNICATION,Everyone,5387446,100000000,Free,0,4.2
COMMUNICATION,Everyone,29208,1000000,Free,0,4.1
COMMUNICATION,Everyone,191032,5000000,Free,0,4.6
COMMUNICATION,Everyone,350154,10000000,Free,0,4.3
COMMUNICATION,Everyone,244863,10000000,Free,0,4.2
COMMUNICATION,Everyone,10790289,500000000,Free,0,4.2
COMMUNICATION,Everyone,2546527,100000000,Free,0,4.3
DATING,Mature 17,1545,10000,Paid,3.99,4.2
DATING,Everyone,57,1000,Paid,6.99,2.6
DATING,Teen,0,50,Paid,1.49,NaN
DATING,Everyone,0,100,Paid,2.99,NaN
DATING,Teen,4,100,Paid,3.99,NaN
DATING,Mature 17,2,100,Paid,7.99,3.5
DATING,Mature 17,516801,10000000,Free,0,4
DATING,Mature 17,285726,10000000,Free,0,4.1
DATING,Mature 17,76646,10000000,Free,0,3.7
DATING,Mature 17,2556,100000,Free,0,4.1
DATING,Mature 17,7779,500000,Free,0,4.2
DATING,Mature 17,61637,5000000,Free,0,4.5
DATING,Mature 17,12632,1000000,Free,0,4.4
DATING,Mature 17,313724,10000000,Free,0,4.2
DATING,Mature 17,48845,1000000,Free,0,4
DATING,Mature 17,305708,10000000,Free,0,4.1
DATING,Mature 17,31320,5000000,Free,0,3.1
DATING,Mature 17,172460,5000000,Free,0,4.4
DATING,Mature 17,4195,100000,Free,0,4.2
DATING,Mature 17,11633,500000,Free,0,4.1
DATING,Mature 17,10212,1000000,Free,0,3.9
DATING,Mature 17,37053,1000000,Free,0,4.3
DATING,Mature 17,667,10000,Free,0,4.4
DATING,Mature 17,13202,1000000,Free,0,3.5
DATING,Mature 17,28671,1000000,Free,0,4
DATING,Mature 17,1157,100000,Free,0,3.3
DATING,Mature 17,212626,10000000,Free,0,4.5
DATING,Mature 17,222888,1000000,Free,0,4.4
DATING,Mature 17,2067,100000,Free,0,4.1
DATING,Mature 17,1643,500000,Free,0,3.9
DATING,Mature 17,105,5000,Free,0,3.9
DATING,Mature 17,3414,500000,Free,0,3.6
DATING,Mature 17,42194,5000000,Free,0,4
DATING,Mature 17,11806,1000000,Free,0,3.6
DATING,Mature 17,1999,100000,Free,0,3.4
DATING,Mature 17,22544,1000000,Free,0,4.2
DATING,Mature 17,97684,1000000,Free,0,4.1
DATING,Mature 17,2519,100000,Free,0,3.4
DATING,Mature 17,1146,100000,Free,0,3
DATING,Mature 17,13046,500000,Free,0,4.6
DATING,Mature 17,17268,500000,Free,0,4.1
DATING,Mature 17,8722,500000,Free,0,3.9
DATING,Mature 17,953,100000,Free,0,1.9
DATING,Mature 17,2593,500000,Free,0,3.5
DATING,Mature 17,5377,500000,Free,0,2.5
DATING,Mature 17,852,100000,Free,0,3.9
DATING,Mature 17,212,50000,Free,0,3.4
DATING,Mature 17,1972,1000000,Free,0,3.5
DATING,Everyone,35206,1000000,Free,0,4.4
DATING,Mature 17,5164,100000,Free,0,3.8
DATING,Mature 17,1939,100000,Free,0,4.2
DATING,Mature 17,277,100000,Free,0,2.5
DATING,Teen,80,10000,Free,0,2.8
DATING,Mature 17,825,100000,Free,0,4.1
DATING,Mature 17,40035,1000000,Free,0,4.2
DATING,Mature 17,1093,100000,Free,0,3.5
DATING,Mature 17,135418,10000000,Free,0,4.3
DATING,Mature 17,1601,500000,Free,0,3.3
DATING,Mature 17,2212,100000,Free,0,4.1
DATING,Mature 17,57081,1000000,Free,0,4.2
DATING,Mature 17,241,50000,Free,0,3.5
DATING,Mature 17,63986,5000000,Free,0,4.2
DATING,Mature 17,7888,500000,Free,0,4.4
DATING,Mature 17,535,100000,Free,0,4.1
DATING,Mature 17,5084,100000,Free,0,4.2
DATING,Mature 17,2430,500000,Free,0,4.3
DATING,Mature 17,285726,10000000,Free,0,4.1
DATING,Mature 17,48845,1000000,Free,0,4
DATING,Mature 17,2556,100000,Free,0,4.1
DATING,Mature 17,7779,500000,Free,0,4.2
DATING,Mature 17,837,100000,Free,0,3
DATING,Mature 17,12632,1000000,Free,0,4.4
DATING,Mature 17,61637,5000000,Free,0,4.5
DATING,Mature 17,5377,500000,Free,0,2.5
DATING,Mature 17,11633,500000,Free,0,4.1
DATING,Mature 17,313724,10000000,Free,0,4.2
DATING,Mature 17,738,10000,Free,0,4
DATING,Mature 17,305708,10000000,Free,0,4.1
DATING,Mature 17,953,100000,Free,0,1.9
DATING,Mature 17,4631,100000,Free,0,3.3
DATING,Mature 17,222888,1000000,Free,0,4.4
DATING,Mature 17,17268,500000,Free,0,4.1
DATING,Mature 17,5164,100000,Free,0,3.8
DATING,Teen,4953,1000000,Free,0,4.1
DATING,Mature 17,4195,100000,Free,0,4.2
DATING,Mature 17,28671,1000000,Free,0,4
DATING,Mature 17,212626,10000000,Free,0,4.5
DATING,Mature 17,1439,50000,Free,0,3.7
DATING,Mature 17,1645,500000,Free,0,3.9
DATING,Mature 17,13204,1000000,Free,0,3.5
DATING,Mature 17,853,100000,Free,0,3.9
DATING,Mature 17,337,10000,Free,0,4
DATING,Mature 17,13049,500000,Free,0,4.6
DATING,Mature 17,51698,1000000,Free,0,4
DATING,Mature 17,923,100000,Free,0,4.1
DATING,Mature 17,1546,10000,Paid,3.99,4.2
DATING,Mature 17,149,10000,Free,0,3.3
DATING,Mature 17,198,10000,Free,0,4.4
DATING,Mature 17,135420,10000000,Free,0,4.3
DATING,Mature 17,22545,1000000,Free,0,4.2
DATING,Mature 17,8723,500000,Free,0,3.9
DATING,Mature 17,23170,500000,Free,0,4.3
DATING,Mature 17,13890,500000,Free,0,3.4
DATING,Mature 17,57083,1000000,Free,0,4.2
DATING,Mature 17,537,100000,Free,0,4.1
DATING,Mature 17,13440,500000,Free,0,4
DATING,Mature 17,143,10000,Free,0,3.6
DATING,Mature 17,1059,100000,Free,0,4.2
DATING,Mature 17,894,100000,Free,0,3.5
DATING,Mature 17,6191,500000,Free,0,4
DATING,Mature 17,2212,100000,Free,0,4.1
DATING,Mature 17,15081,1000000,Free,0,4.1
DATING,Teen,80,10000,Free,0,2.8
DATING,Mature 17,218,10000,Free,0,4.4
DATING,Everyone,35205,1000000,Free,0,4.4
DATING,Mature 17,243950,10000000,Free,0,4.2
DATING,Mature 17,236,10000,Free,0,4.1
DATING,Mature 17,5152,100000,Free,0,4.2
DATING,Mature 17,1576,10000,Free,0,3.9
DATING,Mature 17,6701,1000000,Free,0,4.1
DATING,Mature 17,40039,1000000,Free,0,4.2
DATING,Mature 17,742,50000,Free,0,3.9
DATING,Mature 17,187,10000,Free,0,4
DATING,Mature 17,2506,500000,Free,0,4.2
DATING,Mature 17,182986,5000000,Free,0,4.5
DATING,Mature 17,8661,1000000,Free,0,3.9
DATING,Mature 17,8,1000,Free,0,3.6
DATING,Everyone,59,5000,Free,0,4.4
DATING,Mature 17,35,1000,Free,0,3.5
DATING,Everyone,28,500,Free,0,4.4
DATING,Mature 17,125,5000,Free,0,4.8
DATING,Mature 17,185,10000,Free,0,4.6
DATING,Mature 17,6,100,Free,0,4.7
DATING,Mature 17,110,10000,Free,0,4.8
DATING,Mature 17,3,1000,Free,0,NaN
DATING,Mature 17,3,100,Free,0,2.7
DATING,Mature 17,5,1000,Free,0,5
DATING,Mature 17,3,1000,Free,0,NaN
DATING,Mature 17,84,1000,Free,0,4.8
DATING,Mature 17,2,100,Free,0,5
DATING,Mature 17,20,500,Free,0,4.8
DATING,Mature 17,2,500,Free,0,NaN
DATING,Mature 17,776,5000,Free,0,4.9
DATING,Mature 17,2,100,Free,0,3
DATING,Teen,1,100,Free,0,NaN
DATING,Mature 17,0,50,Free,0,NaN
DATING,Mature 17,14,5000,Free,0,4.7
DATING,Mature 17,0,50,Free,0,NaN
DATING,Mature 17,1,500,Free,0,NaN
DATING,Mature 17,1,10,Free,0,1
DATING,Everyone,3,500,Free,0,NaN
DATING,Mature 17,0,500,Free,0,NaN
DATING,Everyone,0,100,Free,0,NaN
DATING,Mature 17,24,1000,Free,0,NaN
DATING,Mature 17,0,10,Free,0,NaN
DATING,Mature 17,23,100,Free,0,NaN
DATING,Mature 17,0,10,Free,0,NaN
DATING,Teen,5,500,Free,0,5
DATING,Mature 17,18,500,Free,0,4.7
DATING,Everyone,0,10,Free,0,NaN
DATING,Mature 17,6,100,Free,0,5
DATING,Teen,1,100,Free,0,NaN
DATING,Everyone,2,10,Free,0,NaN
DATING,Everyone,0,10,Free,0,NaN
DATING,Mature 17,5,100,Free,0,5
DATING,Mature 17,0,50,Free,0,NaN
DATING,Mature 17,0,100,Free,0,NaN
DATING,Everyone,0,100,Free,0,NaN
DATING,Teen,0,10,Free,0,NaN
DATING,Mature 17,1,500,Free,0,3
DATING,Mature 17,11,1000,Free,0,4.1
DATING,Mature 17,4,500,Free,0,NaN
DATING,Teen,14,50,Free,0,NaN
DATING,Everyone,0,1,Free,0,NaN
DATING,Mature 17,1,10,Free,0,NaN
DATING,Mature 17,104,1000,Free,0,NaN
DATING,Mature 17,0,1,Free,0,NaN
DATING,Everyone,14,50,Free,0,NaN
DATING,Mature 17,3,100,Free,0,5
DATING,Mature 17,101,10000,Free,0,3.7
DATING,Mature 17,120,500,Free,0,4.5
DATING,Mature 17,24,1000,Free,0,4.2
DATING,Mature 17,0,10,Free,0,NaN
DATING,Everyone,0,5,Free,0,NaN
DATING,Everyone,0,10,Free,0,NaN
DATING,Mature 17,6,100,Free,0,4.3
DATING,Teen,4954,1000000,Free,0,4.1
DATING,Mature 17,954,100000,Free,0,1.9
DATING,Mature 17,2560,100000,Free,0,4.1
DATING,Everyone,59,5000,Free,0,4.4
DATING,Mature 17,3,1000,Free,0,NaN
DATING,Mature 17,10212,1000000,Free,0,3.9
DATING,Mature 17,105,5000,Free,0,3.9
DATING,Mature 17,21,1000,Free,0,NaN
DATING,Mature 17,42197,5000000,Free,0,4
DATING,Everyone,28,500,Free,0,4.4
DATING,Mature 17,6,100,Free,0,4.7
DATING,Mature 17,5168,100000,Free,0,3.8
DATING,Mature 17,12633,1000000,Free,0,4.4
DATING,Mature 17,41605,500000,Free,0,4.4
DATING,Mature 17,8,1000,Free,0,3.6
DATING,Mature 17,218,10000,Free,0,4.4
DATING,Mature 17,3,100,Free,0,2.7
DATING,Mature 17,2433,500000,Free,0,4.3
DATING,Mature 17,185,10000,Free,0,4.6
DATING,Teen,80,10000,Free,0,2.8
DATING,Mature 17,35,1000,Free,0,3.5
DATING,Mature 17,3,1000,Free,0,NaN
DATING,Mature 17,5,500,Free,0,3.4
DATING,Mature 17,125,5000,Free,0,4.8
DATING,Mature 17,791,10000,Free,0,4.7
DATING,Mature 17,110,10000,Free,0,4.8
DATING,Mature 17,5323,50000,Free,0,4.8
DATING,Mature 17,478,10000,Free,0,4.7
DATING,Mature 17,825,100000,Free,0,4.1
DATING,Mature 17,69,5000,Free,0,3.5
DATING,Mature 17,158,10000,Free,0,4.7
DATING,Mature 17,24,1000,Free,0,3.8
DATING,Mature 17,53,10000,Free,0,2.9
DATING,Mature 17,182986,5000000,Free,0,4.5
DATING,Mature 17,1157,100000,Free,0,3.3
DATING,Mature 17,97699,1000000,Free,0,4.1
DATING,Mature 17,8,5000,Free,0,NaN
EDUCATION,Everyone,6289924,100000000,Free,0,4.7
EDUCATION,Everyone 10,181893,10000000,Free,0,4.6
EDUCATION,Everyone,2544,100000,Free,0,4.7
EDUCATION,Everyone,85375,5000000,Free,0,4.6
EDUCATION,Everyone,314299,10000000,Free,0,4.7
EDUCATION,Everyone,776,100000,Free,0,NaN
EDUCATION,Everyone,9770,5000000,Free,0,4.5
EDUCATION,Everyone,32346,1000000,Free,0,4.7
EDUCATION,Everyone,4075,500000,Free,0,4.8
EDUCATION,Everyone,10611,500000,Free,0,4.6
EDUCATION,Everyone,9321,1000000,Free,0,4.6
EDUCATION,Everyone,56065,1000000,Free,0,4.6
EDUCATION,Everyone,14286,5000000,Free,0,4.2
EDUCATION,Everyone,133136,1000000,Free,0,4.9
EDUCATION,Everyone,2469,500000,Free,0,3.8
EDUCATION,Everyone,36212,5000000,Free,0,4.2
EDUCATION,Everyone,390,500000,Free,0,4.4
EDUCATION,Everyone,1090,1000000,Free,0,4.4
EDUCATION,Everyone,266948,10000000,Free,0,4.3
EDUCATION,Everyone,342918,10000000,Free,0,4.5
EDUCATION,Everyone,748,1000000,Free,0,4.4
EDUCATION,Everyone,172640,5000000,Free,0,4.6
EDUCATION,Mature 17,61,50000,Free,0,3.9
EDUCATION,Everyone,1619,1000000,Free,0,4.4
EDUCATION,Everyone,3168,1000000,Free,0,4.3
EDUCATION,Mature 17,29855,1000000,Free,0,4.4
EDUCATION,Mature 17,6736,1000000,Free,0,4.2
EDUCATION,Everyone,7005,1000000,Free,0,4.4
EDUCATION,Everyone,889,500000,Free,0,4
EDUCATION,Everyone,5741,1000000,Free,0,4.2
EDUCATION,Everyone,27572,5000000,Free,0,3.8
EDUCATION,Everyone,10852,1000000,Free,0,4.5
EDUCATION,Everyone,9888,500000,Free,0,4.7
EDUCATION,Everyone,1929,500000,Free,0,4.5
EDUCATION,Everyone,1516,100000,Free,0,4.3
EDUCATION,Everyone,215301,10000000,Free,0,4.2
EDUCATION,Everyone,423,100000,Free,0,4.3
EDUCATION,Everyone,254519,5000000,Free,0,4.7
EDUCATION,Everyone,1107903,10000000,Free,0,4.7
EDUCATION,Everyone,85375,5000000,Free,0,4.6
EDUCATION,Everyone 10,181893,10000000,Free,0,4.6
EDUCATION,Everyone,211856,10000000,Free,0,4.6
EDUCATION,Everyone,99020,1000000,Free,0,4.5
EDUCATION,Everyone,90481,5000000,Free,0,4.4
EDUCATION,Everyone 10,32381,1000000,Free,0,4.6
EDUCATION,Everyone,248912,5000000,Free,0,4.5
EDUCATION,Everyone,248555,5000000,Free,0,4.5
EDUCATION,Everyone,215301,10000000,Free,0,4.2
EDUCATION,Everyone,272145,10000000,Free,0,4.4
EDUCATION,Everyone,56897,1000000,Free,0,4.4
EDUCATION,Everyone,8599,1000000,Free,0,4.2
EDUCATION,Everyone,41185,1000000,Free,0,4.5
EDUCATION,Everyone,29980,1000000,Free,0,4.1
EDUCATION,Everyone,304,10000,Free,0,4
EDUCATION,Everyone,358,50000,Free,0,4.1
EDUCATION,Everyone,11904,1000000,Free,0,4.3
EDUCATION,Everyone,22251,1000000,Free,0,4.3
EDUCATION,Everyone,22384,1000000,Free,0,4.3
EDUCATION,Everyone,99020,1000000,Free,0,4.5
EDUCATION,Everyone,73404,1000000,Free,0,4.6
EDUCATION,Everyone,12733,1000000,Free,0,4.1
EDUCATION,Everyone,25183,1000000,Free,0,4.6
EDUCATION,Everyone,52743,1000000,Free,0,4.7
EDUCATION,Everyone,61749,1000000,Free,0,4.7
EDUCATION,Everyone,55704,1000000,Free,0,4.3
EDUCATION,Everyone,19277,1000000,Free,0,4.7
EDUCATION,Everyone,13612,100000,Free,0,4.6
EDUCATION,Everyone,37862,1000000,Free,0,4.6
EDUCATION,Everyone,18372,100000,Free,0,4.6
EDUCATION,Everyone,656,10000,Free,0,4.3
EDUCATION,Everyone,240,10000,Free,0,4.2
EDUCATION,Everyone,275,50000,Free,0,4
EDUCATION,Everyone,13791,500000,Free,0,4.5
EDUCATION,Everyone,3692,100000,Free,0,4.2
EDUCATION,Everyone,2363,100000,Free,0,4.1
EDUCATION,Everyone,1769,100000,Free,0,4.4
EDUCATION,Everyone,430,10000,Free,0,4
EDUCATION,Everyone,756,100000,Free,0,4.5
EDUCATION,Everyone,3963,100000,Free,0,4.4
EDUCATION,Everyone,316,50000,Free,0,4
EDUCATION,Everyone,642,50000,Free,0,4.2
EDUCATION,Everyone,1058,100000,Free,0,4.3
EDUCATION,Everyone,2277,100000,Free,0,4.2
EDUCATION,Everyone,85375,5000000,Free,0,4.6
EDUCATION,Everyone 10,181893,10000000,Free,0,4.6
EDUCATION,Everyone,6290507,100000000,Free,0,4.7
EDUCATION,Everyone,211856,10000000,Free,0,4.6
EDUCATION,Everyone,90481,5000000,Free,0,4.4
EDUCATION,Everyone,99020,1000000,Free,0,4.5
EDUCATION,Everyone,22384,1000000,Free,0,4.3
EDUCATION,Everyone 10,32380,1000000,Free,0,4.6
EDUCATION,Everyone,172505,5000000,Free,0,4.5
EDUCATION,Everyone,69493,10000000,Free,0,4.2
EDUCATION,Everyone,8599,1000000,Free,0,4.2
EDUCATION,Everyone,1107884,10000000,Free,0,4.7
EDUCATION,Everyone,41185,1000000,Free,0,4.5
EDUCATION,Everyone,7973,1000000,Free,0,4.6
EDUCATION,Everyone,266935,10000000,Free,0,4.3
EDUCATION,Everyone,5695,1000000,Free,0,4.2
EDUCATION,Everyone,142632,5000000,Free,0,4.7
EDUCATION,Everyone,6290507,100000000,Free,0,4.7
EDUCATION,Everyone,55256,5000000,Free,0,4.4
EDUCATION,Everyone,172508,5000000,Free,0,4.5
EDUCATION,Everyone,54798,1000000,Free,0,4.4
EDUCATION,Everyone,4815,500000,Free,0,4
EDUCATION,Everyone,75112,1000000,Free,0,4.6
EDUCATION,Everyone,33646,1000000,Free,0,4.4
EDUCATION,Everyone,1107903,10000000,Free,0,4.7
EDUCATION,Everyone,314300,10000000,Free,0,4.7
EDUCATION,Everyone 10,206527,10000000,Free,0,4.3
EDUCATION,Everyone,9348,1000000,Free,0,4.1
EDUCATION,Everyone,3816,500000,Free,0,4.2
EDUCATION,Everyone,47847,1000000,Free,0,4.3
EDUCATION,Everyone,16195,1000000,Free,0,4.3
EDUCATION,Everyone,206,50000,Free,0,4.3
EDUCATION,Everyone,28392,1000000,Free,0,4
EDUCATION,Everyone,3241,100000,Free,0,4.2
EDUCATION,Everyone,835,100000,Free,0,4
EDUCATION,Everyone,2525,100000,Free,0,4
EDUCATION,Everyone,828,100000,Free,0,3.8
EDUCATION,Everyone,211856,10000000,Free,0,4.6
EDUCATION,Everyone,200058,10000000,Free,0,4.1
EDUCATION,Everyone,1239,100000,Free,0,3.9
EDUCATION,Everyone,702,10000,Free,0,4.1
EDUCATION,Everyone,108613,10000000,Free,0,4.5
EDUCATION,Everyone,69498,10000000,Free,0,4.2
EDUCATION,Everyone,148550,10000000,Free,0,4.4
EDUCATION,Everyone,6290507,100000000,Free,0,4.7
EDUCATION,Everyone,3847,500000,Free,0,4
EDUCATION,Everyone,55256,5000000,Free,0,4.4
EDUCATION,Everyone,84309,5000000,Free,0,4.4
EDUCATION,Everyone,4815,500000,Free,0,4
EDUCATION,Everyone,172508,5000000,Free,0,4.5
EDUCATION,Everyone,1107948,10000000,Free,0,4.7
EDUCATION,Everyone,266948,10000000,Free,0,4.3
EDUCATION,Everyone,14206,500000,Free,0,4.5
EDUCATION,Everyone 10,206532,10000000,Free,0,4.3
EDUCATION,Everyone,9348,1000000,Free,0,4.1
EDUCATION,Everyone,14700,1000000,Free,0,4.3
EDUCATION,Everyone,42828,1000000,Free,0,4.5
EDUCATION,Everyone,40209,1000000,Free,0,4.2
EDUCATION,Everyone,37862,1000000,Free,0,4.6
EDUCATION,Everyone,1405,100000,Free,0,3.5
EDUCATION,Everyone,69498,10000000,Free,0,4.2
EDUCATION,Everyone,148549,10000000,Free,0,4.4
EDUCATION,Everyone,84311,5000000,Free,0,4.4
EDUCATION,Everyone,211856,10000000,Free,0,4.6
EDUCATION,Everyone 10,206532,10000000,Free,0,4.3
EDUCATION,Everyone,172508,5000000,Free,0,4.5
EDUCATION,Teen,256079,1000000,Free,0,4.8
EDUCATION,Everyone,2078,100000,Free,0,4.4
EDUCATION,Everyone,16103,1000000,Free,0,4.1
EDUCATION,Everyone,11,1000,Paid,3.99,4.9
EDUCATION,Everyone,21,1000,Paid,5.99,4.7
EDUCATION,Everyone,31085,500000,Paid,3.99,4.7
EDUCATION,Everyone,3528,100000,Paid,3.99,4.7
ENTERTAINMENT,Teen,5456208,100000000,Free,0,4.4
ENTERTAINMENT,Everyone,11656,1000000,Free,0,4
ENTERTAINMENT,Teen,28948,1000000,Free,0,4.2
ENTERTAINMENT,Teen,296771,10000000,Free,0,4.3
ENTERTAINMENT,Everyone,470089,50000000,Free,0,4.5
ENTERTAINMENT,Everyone,10939,10000000,Free,0,3.5
ENTERTAINMENT,Everyone,98509,5000000,Free,0,4.2
ENTERTAINMENT,Everyone,5241,5000000,Free,0,3.1
ENTERTAINMENT,Everyone,22508,10000000,Free,0,4.6
ENTERTAINMENT,Teen,10291,5000000,Free,0,4.2
ENTERTAINMENT,Teen,7165362,1000000000,Free,0,4.3
ENTERTAINMENT,Teen,4885646,100000000,Free,0,4.3
ENTERTAINMENT,Teen,141980,5000000,Free,0,4.1
ENTERTAINMENT,Everyone,6979,1000000,Free,0,3.8
ENTERTAINMENT,Teen,46618,5000000,Free,0,3.4
ENTERTAINMENT,Everyone,103078,5000000,Free,0,4.3
ENTERTAINMENT,Everyone,17682,1000000,Free,0,4.4
ENTERTAINMENT,Mature 17,37000,1000000,Free,0,4.4
ENTERTAINMENT,Everyone,175528,10000000,Free,0,4
ENTERTAINMENT,Everyone,1828284,100000000,Free,0,3.7
ENTERTAINMENT,Teen,34923,5000000,Free,0,3.9
ENTERTAINMENT,Teen,684116,10000000,Free,0,4.5
ENTERTAINMENT,Everyone,46916,1000000,Free,0,4.4
ENTERTAINMENT,Teen,407698,10000000,Free,0,4.3
ENTERTAINMENT,Everyone,702975,50000000,Free,0,4.2
ENTERTAINMENT,Everyone,32458,5000000,Free,0,4.2
ENTERTAINMENT,Everyone,235496,10000000,Free,0,4.5
ENTERTAINMENT,Everyone,11661,1000000,Free,0,4.7
ENTERTAINMENT,Everyone,653008,10000000,Free,0,4.5
ENTERTAINMENT,Everyone,23063,1000000,Free,0,4.5
ENTERTAINMENT,Everyone,87384,10000000,Free,0,3.4
ENTERTAINMENT,Teen,411683,50000000,Free,0,4.2
ENTERTAINMENT,Everyone,8918,1000000,Free,0,4.3
ENTERTAINMENT,Teen,501498,100000000,Free,0,4.2
ENTERTAINMENT,Teen,2133296,50000000,Free,0,4.6
ENTERTAINMENT,Teen,29690,1000000,Free,0,4.1
ENTERTAINMENT,Teen,130549,5000000,Free,0,4.2
ENTERTAINMENT,Everyone,613059,50000000,Free,0,4.2
ENTERTAINMENT,Everyone,1633682,100000000,Free,0,4.3
ENTERTAINMENT,Teen,42050,1000000,Free,0,4.4
ENTERTAINMENT,Teen,2646,100000,Free,0,3.9
ENTERTAINMENT,Teen,21867,1000000,Free,0,4.1
ENTERTAINMENT,Everyone,32732,1000000,Free,0,4.3
ENTERTAINMENT,Everyone,653008,10000000,Free,0,4.5
ENTERTAINMENT,Teen,243747,10000000,Free,0,4.6
ENTERTAINMENT,Everyone,2639,100000,Free,0,3.6
ENTERTAINMENT,Everyone,1511,100000,Free,0,4.3
ENTERTAINMENT,Everyone,44550,1000000,Free,0,4.3
ENTERTAINMENT,Teen,501497,100000000,Free,0,4.2
ENTERTAINMENT,Teen,5456208,100000000,Free,0,4.4
ENTERTAINMENT,Teen,7813,500000,Free,0,4.1
ENTERTAINMENT,Teen,1033,100000,Free,0,4.1
ENTERTAINMENT,Teen,2442,100000,Free,0,4.2
ENTERTAINMENT,Teen,15254,1000000,Free,0,3.9
ENTERTAINMENT,Teen,155234,1000000,Free,0,4.2
ENTERTAINMENT,Teen,310066,10000000,Free,0,3.7
ENTERTAINMENT,Teen,12216,1000000,Free,0,4.5
ENTERTAINMENT,Teen,388089,10000000,Free,0,3.7
ENTERTAINMENT,Teen,92058,10000000,Free,0,3.8
ENTERTAINMENT,Mature 17,88185,10000000,Free,0,4.3
ENTERTAINMENT,Everyone,493,50000,Free,0,3
ENTERTAINMENT,Teen,33387,1000000,Free,0,4.1
ENTERTAINMENT,Everyone 10,123279,10000000,Free,0,4.2
ENTERTAINMENT,Teen,27424,1000000,Free,0,4.1
ENTERTAINMENT,Teen,60841,5000000,Free,0,3.9
ENTERTAINMENT,Teen,29706,1000000,Free,0,4
ENTERTAINMENT,Teen,288150,5000000,Free,0,4.4
ENTERTAINMENT,Teen,14807,1000000,Free,0,4.2
ENTERTAINMENT,Teen,319692,10000000,Free,0,4
ENTERTAINMENT,Teen,61201,10000000,Free,0,3.9
ENTERTAINMENT,Teen,22998,1000000,Free,0,4
ENTERTAINMENT,Teen,12398,1000000,Free,0,4.2
ENTERTAINMENT,Teen,35928,1000000,Free,0,4
ENTERTAINMENT,Mature 17,64448,1000000,Free,0,4.3
ENTERTAINMENT,Teen,22378,1000000,Free,0,3.9
ENTERTAINMENT,Teen,501498,100000000,Free,0,4.2
ENTERTAINMENT,Teen,5456599,100000000,Free,0,4.4
ENTERTAINMENT,Teen,296829,10000000,Free,0,4.3
ENTERTAINMENT,Teen,310095,10000000,Free,0,3.7
ENTERTAINMENT,Mature 17,88185,10000000,Free,0,4.3
ENTERTAINMENT,Teen,388089,10000000,Free,0,3.7
ENTERTAINMENT,Teen,92058,10000000,Free,0,3.8
ENTERTAINMENT,Everyone 10,123279,10000000,Free,0,4.2
ENTERTAINMENT,Teen,319691,10000000,Free,0,4
ENTERTAINMENT,Teen,60841,5000000,Free,0,3.9
ENTERTAINMENT,Teen,288150,5000000,Free,0,4.4
ENTERTAINMENT,Teen,16372,500000,Free,0,4.5
ENTERTAINMENT,Teen,58028,5000000,Free,0,4.1
ENTERTAINMENT,Teen,33387,1000000,Free,0,4.1
ENTERTAINMENT,Teen,61201,10000000,Free,0,3.9
ENTERTAINMENT,Teen,736864,10000000,Free,0,4.5
ENTERTAINMENT,Teen,29706,1000000,Free,0,4
ENTERTAINMENT,Teen,27424,1000000,Free,0,4.1
ENTERTAINMENT,Everyone,1968,500000,Free,0,3.6
ENTERTAINMENT,Teen,35279,1000000,Free,0,3.8
ENTERTAINMENT,Teen,35931,1000000,Free,0,4
ENTERTAINMENT,Teen,14807,1000000,Free,0,4.2
ENTERTAINMENT,Everyone 10,17247,1000000,Free,0,3.7
ENTERTAINMENT,Teen,87723,10000000,Free,0,3.8
ENTERTAINMENT,Teen,18523,1000000,Free,0,3.7
ENTERTAINMENT,Everyone,182103,10000000,Free,0,4.1
ENTERTAINMENT,Mature 17,197774,10000000,Free,0,3.7
ENTERTAINMENT,Teen,8674,1000000,Free,0,3.9
ENTERTAINMENT,Teen,5456708,100000000,Free,0,4.4
ENTERTAINMENT,Teen,296771,10000000,Free,0,4.3
ENTERTAINMENT,Teen,58082,10000000,Free,0,3.9
ENTERTAINMENT,Teen,388089,10000000,Free,0,3.7
ENTERTAINMENT,Teen,310066,10000000,Free,0,3.7
ENTERTAINMENT,Everyone 10,123279,10000000,Free,0,4.2
ENTERTAINMENT,Mature 17,88185,10000000,Free,0,4.3
ENTERTAINMENT,Teen,319691,10000000,Free,0,4
ENTERTAINMENT,Teen,7813,500000,Free,0,4.1
ENTERTAINMENT,Teen,60841,5000000,Free,0,3.9
ENTERTAINMENT,Everyone,653008,10000000,Free,0,4.5
ENTERTAINMENT,Teen,27424,1000000,Free,0,3.9
ENTERTAINMENT,Teen,33387,1000000,Free,0,4.1
ENTERTAINMENT,Teen,407719,10000000,Free,0,4.3
ENTERTAINMENT,Teen,288150,5000000,Free,0,4.4
ENTERTAINMENT,Everyone,115033,10000000,Free,0,4.1
ENTERTAINMENT,Teen,22997,1000000,Free,0,4
ENTERTAINMENT,Teen,61201,10000000,Free,0,3.9
ENTERTAINMENT,Teen,801,100000,Free,0,3.9
